tokenized_share,legacy_haircut,tokenized_haircut,legacy_buffer_ratio,tokenized_buffer_ratio,collateral_efficiency_spread,technology_risk_premium,reinvestment_return,capital_liberated,additional_usable_collateral,final_tokenized_cost_of_debt,book_wacc_change,market_wacc_change,adjusted_roe,roe_change
0.21225521302215483,0.09962349209229138,0.05702694081329267,0.3274734073978952,0.2566226880110282,0.0032391978147567908,0.002893298903980649,0.05968114241947571,1.4509983946629141,0.8723627375823213,0.04155410108922386,-0.00016707346378173893,-8.731369894265928e-06,1.5203043039323276,0.0011744706148171247
0.3449706290271731,0.054738931179577496,0.04141098833181859,0.2810537228385968,0.23789813086125397,0.006123320952281706,0.0034826773913925954,0.011509754637691412,1.4364268062958274,0.4436183934019624,0.04,-0.0009177235640118325,-4.796084139696566e-05,1.5193540601914404,0.00022422687392986695
0.3762911417462351,0.06317444118293894,0.038938437066042164,0.20611427718264996,0.16572017145276802,0.0021057400816822,0.001443163273314081,0.013971317674868216,1.4665818126960275,0.8799324111283227,0.041237423191631886,-0.00032003281579325027,-1.6725126957606307e-05,1.5194077289734766,0.00027789565596614274
0.11601457978815262,0.12276013425553597,0.07872440791556065,0.24691717766144478,0.18829797893576034,0.00452263118511115,0.008000039537876869,0.06809053014577648,0.6561705752470708,0.4929263536873236,0.04537740835276572,0.0016796313615919378,8.777864762078702e-05,1.519735789976464,0.000605956658953577
0.11304251860383759,0.06540977734351337,0.04357253378829357,0.222395887891476,0.14098494923462646,0.004081312128515962,0.001394032959420752,0.02988913107676573,0.8879507727847589,0.23817926202862338,0.04,-0.0009177235640118325,-4.796084139696566e-05,1.519489781740028,0.00035994842251740877
0.2571258846152912,0.05423406640652023,0.002561138717092251,0.18883351729906772,0.07559774908744214,0.0024955657078993775,0.007748599612782022,0.07221225151420937,2.809271620541356,1.28195614866938,0.047153033904882645,0.00253728052477048,0.0001325999610341938,1.521881163506629,0.0027513301891184394
0.3938712041759779,0.15228362323830308,0.10330974619973662,0.2892221569192431,0.18911248500721148,0.0026727610420657355,0.005288544287581099,0.04113782961523316,3.8044735685372473,1.8611570409075284,0.04451578324551536,0.0012634557488193782,6.602903440369734e-05,1.5212524620649932,0.002122628747482702
0.3572716432367673,0.10479191118309222,0.07553743637807456,0.2887257561103087,0.23474405753523256,0.0026988420547697845,0.004823018192189967,0.033351149487590805,1.8608415540995615,1.0084518234420727,0.044024176137420185,0.0010260034186432426,5.361961832948958e-05,1.519971535199212,0.0008417018817015176
0.16977098215866213,0.09145165341611791,0.06313203092480554,0.2356742459501327,0.1715224787747091,0.005428716727279727,0.0033750117965702826,0.07590863413722723,1.0508394967172094,0.4638902271330352,0.04,-0.0009177235640118325,-4.796084139696566e-05,1.5202116798569603,0.00108184653944976
0.37490440586145346,0.10732745996201098,0.08090939971177655,0.2710239142711005,0.1646534702814743,0.00526293670280051,0.0074351346235766195,0.042617782085259216,3.847740889673485,0.9556211936146326,0.04407219792077611,0.0010491985355756545,5.483181050587593e-05,1.521353833192148,0.0022239998746373946
0.28987528878028623,0.08034178598554464,0.03359712787003011,0.2144087808313721,0.12187694923770727,0.006303595341629471,0.002056822698412351,0.04915037924335358,2.5880142028625386,1.307397000873678,0.04,-0.0009177235640118325,-4.796084139696566e-05,1.5208550022318077,0.0017251689142971927
0.1285287244689804,0.14160018795799975,0.12737552701682375,0.3391097698591064,0.29674305615570423,0.006794401229545402,0.007407073408680773,0.04749456035730833,0.5253990436158205,0.17640318544823685,0.042512672179135375,0.0002959282609510533,1.546540695360199e-05,1.519468265180973,0.0003384318634624961
0.3347872313888641,0.151316077457632,0.0940147243167655,0.22307517015266182,0.139968339570414,0.002475245987822006,0.005929325600192971,0.013703304327423105,2.6845401785128615,1.8509643998223737,0.045354079612370965,0.0016683632906556306,8.718977076917211e-05,1.5196287560664201,0.0004989227489096137
